coluna;coef_confianca;probabilidade_err;tamanho_array;algoritmo;lim_inferior;media;lim_superior;std_error;h;std_dev
largest_sorted_subarray;0.9;0.01;1000;insertion;26.4566;26.6820;26.9074;0.1370;0.2254;4.3307
largest_sorted_subarray;0.9;0.01;10000;bubble;571.8012;581.3860;590.9708;5.8266;9.5848;184.1617
largest_sorted_subarray;0.9;0.01;10000;merge;70.3998;71.0550;71.7102;0.3983;0.6552;12.5875
largest_sorted_subarray;0.9;0.01;10000;quick;93.0423;93.8840;94.7257;0.5117;0.8417;16.1731
largest_sorted_subarray;0.9;0.01;10000;insertion;35.4296;35.6430;35.8564;0.1297;0.2134;4.0985
largest_sorted_subarray;0.9;0.02;100;bubble;63.2550;64.2070;65.1590;0.5787;0.9520;18.2924
largest_sorted_subarray;0.9;0.02;100;merge;27.7565;28.3780;28.9995;0.3778;0.6215;11.9417
largest_sorted_subarray;0.9;0.02;100;quick;25.2213;25.5850;25.9487;0.2211;0.3637;6.9888
largest_sorted_subarray;0.9;0.02;100;insertion;16.9965;17.1750;17.3535;0.1085;0.1785;3.4305
largest_sorted_subarray;0.9;0.02;1000;bubble;173.6644;176.8320;179.9996;1.9256;3.1676;60.8622
largest_sorted_subarray;0.9;0.02;1000;merge;35.1973;35.6390;36.0807;0.2685;0.4417;8.4874
largest_sorted_subarray;0.9;0.02;1000;quick;39.8333;40.0580;40.2827;0.1366;0.2247;4.3179
largest_sorted_subarray;0.9;0.02;1000;insertion;19.8640;20.0570;20.2500;0.1173;0.1930;3.7067
largest_sorted_subarray;0.9;0.02;10000;bubble;354.8382;360.5370;366.2358;3.4643;5.6988;109.4964
largest_sorted_subarray;0.9;0.02;10000;merge;40.2960;40.7100;41.1240;0.2517;0.4140;7.9560
largest_sorted_subarray;0.9;0.02;10000;quick;55.8411;56.2300;56.6189;0.2364;0.3889;7.4731
largest_sorted_subarray;0.9;0.02;10000;insertion;25.9448;26.0950;26.2452;0.0913;0.1502;2.8872
largest_sorted_subarray;0.9;0.05;100;bubble;28.6810;29.1360;29.5910;0.2766;0.4550;8.7427
largest_sorted_subarray;0.9;0.05;100;merge;15.9066;16.1410;16.3754;0.1425;0.2344;4.5035
largest_sorted_subarray;0.9;0.05;100;quick;14.8515;15.0810;15.3105;0.1395;0.2295;4.4078
largest_sorted_subarray;0.9;0.05;100;insertion;11.1479;11.2920;11.4361;0.0876;0.1441;2.7703
largest_sorted_subarray;0.9;0.05;1000;bubble;93.0902;94.6250;96.1598;0.9330;1.5348;29.4902
largest_sorted_subarray;0.9;0.05;1000;merge;17.6986;17.8320;17.9654;0.0811;0.1334;2.5624
largest_sorted_subarray;0.9;0.05;1000;quick;23.2721;23.4790;23.6859;0.1258;0.2069;3.9759
largest_sorted_subarray;0.9;0.05;1000;insertion;13.7043;13.8120;13.9197;0.0655;0.1077;2.0714
largest_sorted_subarray;0.9;0.05;10000;bubble;158.7776;160.7870;162.7964;1.2215;2.0094;38.6072
