coluna;coef_confianca;probabilidade_err;tamanho_array;algoritmo;lim_inferior;media;lim_superior;std_error;h;std_dev
percentual_maior_array;0.98;0.001;1000;merge;30.7755;31.2298;31.6841;0.1953;0.4543;10.6943
percentual_maior_array;0.98;0.001;1000;quick;27.5450;27.9302;28.3154;0.1656;0.3852;9.0706
percentual_maior_array;0.98;0.001;1000;insertion;7.2562;7.3120;7.3678;0.0240;0.0558;1.3142
percentual_maior_array;0.98;0.0001;10000;bubble;82.0900;82.7650;83.4400;0.2902;0.6750;15.8897
percentual_maior_array;0.98;0.0001;10000;merge;26.3693;26.7889;27.2085;0.1804;0.4196;9.8802
percentual_maior_array;0.98;0.0001;10000;quick;22.2308;22.5641;22.8974;0.1433;0.3333;7.8452
percentual_maior_array;0.98;0.0001;10000;insertion;2.5487;2.5678;2.5869;0.0082;0.0191;0.4507
percentual_maior_array;0.95;0.01;100;bubble;65.4386;66.4790;67.5194;0.5308;1.0404;16.7774
percentual_maior_array;0.95;0.01;100;merge;54.8220;55.9200;57.0180;0.5602;1.0980;17.7068
percentual_maior_array;0.95;0.01;100;quick;37.6297;38.4260;39.2223;0.4063;0.7963;12.8434
percentual_maior_array;0.95;0.01;100;insertion;19.6964;19.9310;20.1656;0.1197;0.2346;3.7847
percentual_maior_array;0.95;0.01;1000;bubble;25.0959;25.5704;26.0449;0.2421;0.4745;7.6530
percentual_maior_array;0.95;0.01;1000;merge;5.8265;5.8726;5.9187;0.0235;0.0461;0.7437
percentual_maior_array;0.95;0.01;1000;quick;6.4734;6.5536;6.6338;0.0409;0.0802;1.2942
percentual_maior_array;0.95;0.01;1000;insertion;2.6413;2.6682;2.6951;0.0137;0.0269;0.4331
percentual_maior_array;0.95;0.01;10000;bubble;5.6996;5.8139;5.9282;0.0583;0.1143;1.8416
percentual_maior_array;0.95;0.01;10000;merge;0.7027;0.7105;0.7183;0.0040;0.0078;0.1259
percentual_maior_array;0.95;0.01;10000;quick;0.9288;0.9388;0.9488;0.0051;0.0100;0.1617
percentual_maior_array;0.95;0.01;10000;insertion;0.3539;0.3564;0.3589;0.0013;0.0025;0.0410
percentual_maior_array;0.95;0.02;100;bubble;63.0727;64.2070;65.3413;0.5787;1.1343;18.2924
percentual_maior_array;0.95;0.02;100;merge;27.6375;28.3780;29.1185;0.3778;0.7405;11.9417
percentual_maior_array;0.95;0.02;100;quick;25.1516;25.5850;26.0184;0.2211;0.4334;6.9888
percentual_maior_array;0.95;0.02;100;insertion;16.9623;17.1750;17.3877;0.1085;0.2127;3.4305
percentual_maior_array;0.95;0.02;1000;bubble;17.3057;17.6832;18.0607;0.1926;0.3775;6.0862
percentual_maior_array;0.95;0.02;1000;merge;3.5112;3.5639;3.6166;0.0269;0.0527;0.8487
percentual_maior_array;0.95;0.02;1000;quick;3.9789;4.0058;4.0327;0.0137;0.0269;0.4318
percentual_maior_array;0.95;0.02;1000;insertion;1.9828;2.0057;2.0286;0.0117;0.0229;0.3707
percentual_maior_array;0.95;0.02;10000;bubble;3.5376;3.6054;3.6732;0.0346;0.0678;1.0950
percentual_maior_array;0.95;0.02;10000;merge;0.4022;0.4071;0.4120;0.0025;0.0049;0.0796
percentual_maior_array;0.95;0.02;10000;quick;0.5576;0.5623;0.5670;0.0024;0.0047;0.0747
percentual_maior_array;0.95;0.02;10000;insertion;0.2592;0.2610;0.2628;0.0009;0.0018;0.0289
percentual_maior_array;0.95;0.05;100;bubble;28.5939;29.1360;29.6781;0.2766;0.5421;8.7427
percentual_maior_array;0.95;0.05;100;merge;15.8617;16.1410;16.4203;0.1425;0.2793;4.5035
percentual_maior_array;0.95;0.05;100;quick;14.8076;15.0810;15.3544;0.1395;0.2734;4.4078
percentual_maior_array;0.95;0.05;100;insertion;11.1203;11.2920;11.4637;0.0876;0.1717;2.7703
percentual_maior_array;0.95;0.05;1000;bubble;9.2796;9.4625;9.6454;0.0933;0.1829;2.9490
percentual_maior_array;0.95;0.05;1000;merge;1.7673;1.7832;1.7991;0.0081;0.0159;0.2562
percentual_maior_array;0.95;0.05;1000;quick;2.3232;2.3479;2.3726;0.0126;0.0247;0.3976
