coluna;coef_confianca;probabilidade_err;tamanho_array;algoritmo;lim_inferior;media;lim_superior;std_error;h;std_dev
largest_sorted_subarray;0.95;0.05;10000;insertion;17.6983;18.3667;19.0351;0.3939;0.6684;2.1573
largest_sorted_subarray;0.9;0.01;100;bubble;63.6112;67.4000;71.1888;2.8922;3.7888;15.8410
largest_sorted_subarray;0.9;0.01;100;merge;50.7728;54.4667;58.1606;2.8198;3.6939;15.4445
largest_sorted_subarray;0.9;0.01;100;quick;35.6337;39.0333;42.4329;2.5951;3.3996;14.2138
largest_sorted_subarray;0.9;0.01;100;insertion;19.0217;19.7667;20.5117;0.5687;0.7450;3.1149
largest_sorted_subarray;0.9;0.01;1000;bubble;271.5515;295.7000;319.8485;18.4340;24.1485;100.9674
largest_sorted_subarray;0.9;0.01;1000;merge;60.5143;63.3333;66.1523;2.1519;2.8190;11.7864
largest_sorted_subarray;0.9;0.01;1000;quick;55.9976;58.0333;60.0690;1.5540;2.0357;8.5116
largest_sorted_subarray;0.9;0.01;1000;insertion;26.5534;27.7333;28.9132;0.9007;1.1799;4.9336
largest_sorted_subarray;0.9;0.01;10000;bubble;553.1247;591.2333;629.3419;29.0905;38.1086;159.3350
largest_sorted_subarray;0.9;0.01;10000;merge;69.9837;74.1667;78.3497;3.1931;4.1830;17.4891
largest_sorted_subarray;0.9;0.01;10000;quick;86.4151;90.0667;93.7183;2.7875;3.6516;15.2676
largest_sorted_subarray;0.9;0.01;10000;insertion;34.5258;35.5667;36.6076;0.7946;1.0409;4.3524
largest_sorted_subarray;0.9;0.02;100;bubble;45.5949;49.5667;53.5385;3.0319;3.9718;16.6064
largest_sorted_subarray;0.9;0.02;100;merge;23.0656;24.8333;26.6010;1.3494;1.7677;7.3910
largest_sorted_subarray;0.9;0.02;100;quick;19.6352;20.6333;21.6314;0.7619;0.9981;4.1728
largest_sorted_subarray;0.9;0.02;100;insertion;16.8590;18.0000;19.1410;0.8710;1.1410;4.7706
largest_sorted_subarray;0.9;0.02;1000;bubble;136.9054;146.5667;156.2280;7.3750;9.6613;40.3943
largest_sorted_subarray;0.9;0.02;1000;merge;37.2948;39.1333;40.9718;1.4034;1.8385;7.6867
largest_sorted_subarray;0.9;0.02;1000;quick;40.4294;42.1667;43.9040;1.3262;1.7373;7.2639
largest_sorted_subarray;0.9;0.02;1000;insertion;20.5607;21.3333;22.1059;0.5898;0.7726;3.2306
largest_sorted_subarray;0.9;0.02;10000;bubble;311.2638;340.2000;369.1362;22.0887;28.9362;120.9846
largest_sorted_subarray;0.9;0.02;10000;merge;37.6405;39.3333;41.0261;1.2922;1.6928;7.0776
largest_sorted_subarray;0.9;0.02;10000;quick;53.0747;54.7667;56.4587;1.2916;1.6920;7.0744
