coluna;coef_confianca;probabilidade_err;tamanho_array;algoritmo;lim_inferior;media;lim_superior;std_error;h;std_dev
percentual_k_unordered;0.9;0.01;100;quick;4.4407;4.8333;5.2259;0.2997;0.3926;1.6418
percentual_k_unordered;0.9;0.01;100;insertion;10.4860;10.8667;11.2474;0.2906;0.3807;1.5916
percentual_k_unordered;0.9;0.01;1000;bubble;3.8233;3.9267;4.0301;0.0789;0.1034;0.4323
percentual_k_unordered;0.9;0.01;1000;merge;7.3860;7.4633;7.5406;0.0590;0.0773;0.3232
percentual_k_unordered;0.9;0.01;1000;quick;6.5843;6.6933;6.8023;0.0832;0.1090;0.4556
percentual_k_unordered;0.9;0.01;1000;insertion;13.7931;13.9933;14.1935;0.1528;0.2002;0.8370
percentual_k_unordered;0.9;0.01;10000;bubble;3.6103;3.6603;3.7103;0.0382;0.0500;0.2090
percentual_k_unordered;0.9;0.01;10000;merge;9.9633;9.9997;10.0361;0.0278;0.0364;0.1522
percentual_k_unordered;0.9;0.01;10000;quick;6.6104;6.6447;6.6790;0.0262;0.0343;0.1435
percentual_k_unordered;0.9;0.01;10000;insertion;14.4328;14.4990;14.5652;0.0505;0.0662;0.2769
percentual_k_unordered;0.9;0.02;100;bubble;4.4598;5.0000;5.5402;0.4124;0.5402;2.2591
percentual_k_unordered;0.9;0.02;100;merge;11.0149;11.4667;11.9185;0.3449;0.4518;1.8889
percentual_k_unordered;0.9;0.02;100;quick;10.8098;11.2667;11.7236;0.3488;0.4569;1.9106
percentual_k_unordered;0.9;0.02;100;insertion;12.3692;12.8667;13.3642;0.3798;0.4975;2.0800
percentual_k_unordered;0.9;0.02;1000;bubble;6.1095;6.2300;6.3505;0.0920;0.1205;0.5039
percentual_k_unordered;0.9;0.02;1000;merge;12.9605;13.1333;13.3061;0.1319;0.1728;0.7222
percentual_k_unordered;0.9;0.02;1000;quick;10.6998;10.8333;10.9668;0.1019;0.1335;0.5579
percentual_k_unordered;0.9;0.02;1000;insertion;18.1937;18.3533;18.5129;0.1218;0.1596;0.6673
percentual_k_unordered;0.9;0.02;10000;bubble;6.0729;6.1207;6.1685;0.0365;0.0478;0.1997
percentual_k_unordered;0.9;0.02;10000;merge;17.0735;17.1053;17.1371;0.0243;0.0318;0.1332
percentual_k_unordered;0.9;0.02;10000;quick;10.7559;10.8113;10.8667;0.0423;0.0554;0.2315
percentual_k_unordered;0.9;0.02;10000;insertion;18.7448;18.8247;18.9046;0.0610;0.0799;0.3340
percentual_k_unordered;0.9;0.05;100;bubble;12.4076;12.7667;13.1258;0.2741;0.3591;1.5013
percentual_k_unordered;0.9;0.05;100;merge;18.8316;19.2000;19.5684;0.2812;0.3684;1.5403
percentual_k_unordered;0.9;0.05;100;quick;13.4588;13.9000;14.3412;0.3368;0.4412;1.8448
percentual_k_unordered;0.9;0.05;100;insertion;23.0768;23.6333;24.1898;0.4248;0.5565;2.3265
percentual_k_unordered;0.9;0.05;1000;bubble;11.8414;12.1000;12.3586;0.1974;0.2586;1.0812
percentual_k_unordered;0.9;0.05;1000;merge;24.6205;24.8733;25.1261;0.1930;0.2528;1.0570
percentual_k_unordered;0.9;0.05;1000;quick;18.6236;18.8500;19.0764;0.1728;0.2264;0.9464
percentual_k_unordered;0.9;0.05;1000;insertion;25.8431;26.0733;26.3035;0.1757;0.2302;0.9624
percentual_k_unordered;0.9;0.05;10000;bubble;11.5332;11.6080;11.6828;0.0571;0.0748;0.3126
percentual_k_unordered;0.9;0.05;10000;merge;28.2491;28.3240;28.3989;0.0572;0.0749;0.3131
percentual_k_unordered;0.9;0.05;10000;quick;19.4987;19.5613;19.6239;0.0478;0.0626;0.2616
percentual_k_unordered;0.9;0.05;10000;insertion;25.5555;25.6207;25.6859;0.0498;0.0652;0.2728
