coluna;coef_confianca;probabilidade_err;tamanho_array;algoritmo;lim_inferior;media;lim_superior;std_error;h;std_dev
k_unordered_sequence;0.95;0.01;100;insertion;10.3736;10.8667;11.3598;0.2906;0.4931;1.5916
k_unordered_sequence;0.95;0.01;1000;bubble;37.9274;39.2667;40.6060;0.7892;1.3393;4.3226
k_unordered_sequence;0.95;0.01;1000;merge;73.6319;74.6333;75.6347;0.5901;1.0014;3.2322
k_unordered_sequence;0.95;0.01;1000;quick;65.5219;66.9333;68.3447;0.8317;1.4114;4.5557
k_unordered_sequence;0.95;0.01;1000;insertion;137.3399;139.9333;142.5267;1.5282;2.5934;8.3704
k_unordered_sequence;0.95;0.01;10000;bubble;359.5591;366.0333;372.5075;3.8151;6.4742;20.8963
k_unordered_sequence;0.95;0.01;10000;merge;995.2507;999.9667;1004.6827;2.7790;4.7160;15.2213
k_unordered_sequence;0.95;0.01;10000;quick;660.0216;664.4667;668.9118;2.6194;4.4451;14.3473
k_unordered_sequence;0.95;0.01;10000;insertion;1441.3217;1449.9000;1458.4783;5.0550;8.5783;27.6871
k_unordered_sequence;0.95;0.02;100;bubble;4.3002;5.0000;5.6998;0.4124;0.6998;2.2591
k_unordered_sequence;0.95;0.02;100;merge;10.8814;11.4667;12.0520;0.3449;0.5853;1.8889
k_unordered_sequence;0.95;0.02;100;quick;10.6748;11.2667;11.8586;0.3488;0.5919;1.9106
k_unordered_sequence;0.95;0.02;100;insertion;12.2222;12.8667;13.5112;0.3798;0.6445;2.0800
k_unordered_sequence;0.95;0.02;1000;bubble;60.7388;62.3000;63.8612;0.9200;1.5612;5.0388
k_unordered_sequence;0.95;0.02;1000;merge;129.0956;131.3333;133.5710;1.3186;2.2377;7.2223
k_unordered_sequence;0.95;0.02;1000;quick;106.6047;108.3333;110.0619;1.0186;1.7286;5.5791
k_unordered_sequence;0.95;0.02;1000;insertion;181.4657;183.5333;185.6009;1.2184;2.0676;6.6733
k_unordered_sequence;0.95;0.02;10000;bubble;605.8793;612.0667;618.2541;3.6461;6.1874;19.9706
k_unordered_sequence;0.95;0.02;10000;merge;1706.4079;1710.5333;1714.6587;2.4310;4.1254;13.3151
k_unordered_sequence;0.95;0.02;10000;quick;1073.9599;1081.1333;1088.3067;4.2271;7.1734;23.1528
k_unordered_sequence;0.95;0.02;10000;insertion;1872.1184;1882.4667;1892.8150;6.0980;10.3483;33.4001
k_unordered_sequence;0.95;0.05;100;bubble;12.3016;12.7667;13.2318;0.2741;0.4651;1.5013
k_unordered_sequence;0.95;0.05;100;merge;18.7228;19.2000;19.6772;0.2812;0.4772;1.5403
k_unordered_sequence;0.95;0.05;100;quick;13.3285;13.9000;14.4715;0.3368;0.5715;1.8448
k_unordered_sequence;0.95;0.05;100;insertion;22.9124;23.6333;24.3542;0.4248;0.7209;2.3265
k_unordered_sequence;0.95;0.05;1000;bubble;117.6501;121.0000;124.3499;1.9740;3.3499;10.8119
k_unordered_sequence;0.95;0.05;1000;merge;245.4584;248.7333;252.0082;1.9298;3.2749;10.5697
k_unordered_sequence;0.95;0.05;1000;quick;185.5678;188.5000;191.4322;1.7279;2.9322;9.4641
k_unordered_sequence;0.95;0.05;1000;insertion;257.7517;260.7333;263.7149;1.7570;2.9816;9.6237
k_unordered_sequence;0.95;0.05;10000;bubble;1151.1151;1160.8000;1170.4849;5.7071;9.6849;31.2591
k_unordered_sequence;0.95;0.05;10000;merge;2822.6983;2832.4000;2842.1017;5.7170;9.7017;31.3133
k_unordered_sequence;0.95;0.05;10000;quick;1948.0274;1956.1333;1964.2392;4.7766;8.1059;26.1623
