coluna;coef_confianca;probabilidade_err;tamanho_array;algoritmo;lim_inferior;media;lim_superior;std_error;h;std_dev
percentual_k_unordered;0.95;0.0001;10000;bubble;0.0539;0.0546;0.0553;0.0004;0.0007;0.0232
percentual_k_unordered;0.95;0.0001;10000;merge;0.1069;0.1081;0.1093;0.0007;0.0012;0.0365
percentual_k_unordered;0.95;0.0001;10000;quick;0.1387;0.1399;0.1411;0.0007;0.0012;0.0393
percentual_k_unordered;0.95;0.0001;10000;insertion;1.7914;1.7950;1.7986;0.0022;0.0036;0.1201
percentual_k_unordered;0.9;0.01;100;bubble;2.5435;2.5990;2.6545;0.0433;0.0555;1.3690
percentual_k_unordered;0.9;0.01;100;merge;3.1692;3.2320;3.2948;0.0490;0.0628;1.5487
percentual_k_unordered;0.9;0.01;100;quick;5.3622;5.4330;5.5038;0.0552;0.0708;1.7449
percentual_k_unordered;0.9;0.01;100;insertion;11.3640;11.4850;11.6060;0.0944;0.1210;2.9868
percentual_k_unordered;0.9;0.01;1000;bubble;3.8062;3.8249;3.8436;0.0146;0.0187;0.4623
percentual_k_unordered;0.9;0.01;1000;merge;7.2595;7.2808;7.3021;0.0166;0.0213;0.5261
percentual_k_unordered;0.9;0.01;1000;quick;6.3224;6.3445;6.3666;0.0172;0.0221;0.5438
percentual_k_unordered;0.9;0.01;1000;insertion;14.4582;14.4861;14.5140;0.0218;0.0279;0.6908
percentual_k_unordered;0.9;0.01;10000;bubble;3.4711;3.4770;3.4829;0.0046;0.0059;0.1451
percentual_k_unordered;0.9;0.01;10000;merge;9.9643;9.9769;9.9895;0.0098;0.0126;0.3109
percentual_k_unordered;0.9;0.01;10000;quick;6.5678;6.5773;6.5868;0.0074;0.0095;0.2343
percentual_k_unordered;0.9;0.01;10000;insertion;14.4404;14.4521;14.4638;0.0091;0.0117;0.2864
percentual_k_unordered;0.9;0.02;100;bubble;3.8751;3.9370;3.9989;0.0483;0.0619;1.5282
percentual_k_unordered;0.9;0.02;100;merge;7.5587;7.6710;7.7833;0.0876;0.1123;2.7696
percentual_k_unordered;0.9;0.02;100;quick;9.3732;9.4350;9.4968;0.0482;0.0618;1.5232
percentual_k_unordered;0.9;0.02;100;insertion;14.5283;14.6180;14.7077;0.0700;0.0897;2.2143
percentual_k_unordered;0.9;0.02;1000;bubble;6.1576;6.1799;6.2022;0.0174;0.0223;0.5498
percentual_k_unordered;0.9;0.02;1000;merge;13.3030;13.3335;13.3640;0.0238;0.0305;0.7517
percentual_k_unordered;0.9;0.02;1000;quick;10.4173;10.4445;10.4717;0.0212;0.0272;0.6697
percentual_k_unordered;0.9;0.02;1000;insertion;18.5487;18.5741;18.5995;0.0198;0.0254;0.6259
percentual_k_unordered;0.9;0.02;10000;bubble;6.0339;6.0417;6.0495;0.0061;0.0078;0.1936
percentual_k_unordered;0.9;0.02;10000;merge;17.2627;17.2750;17.2873;0.0096;0.0123;0.3047
percentual_k_unordered;0.9;0.02;10000;quick;10.7817;10.7918;10.8019;0.0079;0.0101;0.2498
percentual_k_unordered;0.9;0.02;10000;insertion;18.7920;18.8037;18.8154;0.0091;0.0117;0.2868
percentual_k_unordered;0.9;0.05;100;bubble;12.6687;12.7590;12.8493;0.0704;0.0903;2.2266
percentual_k_unordered;0.9;0.05;100;merge;17.2405;17.3990;17.5575;0.1236;0.1585;3.9071
percentual_k_unordered;0.9;0.05;100;quick;16.9603;17.0930;17.2257;0.1035;0.1327;3.2737
percentual_k_unordered;0.9;0.05;100;insertion;21.6451;21.7350;21.8249;0.0701;0.0899;2.2153
percentual_k_unordered;0.9;0.05;1000;bubble;11.7064;11.7372;11.7680;0.0240;0.0308;0.7603
percentual_k_unordered;0.9;0.05;1000;merge;24.4682;24.4986;24.5290;0.0237;0.0304;0.7491
percentual_k_unordered;0.9;0.05;1000;quick;18.8507;18.8856;18.9205;0.0272;0.0349;0.8601
percentual_k_unordered;0.9;0.05;1000;insertion;25.5204;25.5513;25.5822;0.0241;0.0309;0.7633
percentual_k_unordered;0.9;0.05;10000;bubble;11.7760;11.7861;11.7962;0.0079;0.0101;0.2491
percentual_k_unordered;0.9;0.05;10000;merge;28.3108;28.3211;28.3314;0.0080;0.0103;0.2542
percentual_k_unordered;0.9;0.05;10000;quick;19.4453;19.4575;19.4697;0.0095;0.0122;0.3012
percentual_k_unordered;0.9;0.05;10000;insertion;25.5660;25.5775;25.5890;0.0090;0.0115;0.2840
percentual_k_unordered;0.9;0.001;1000;bubble;0.4547;0.4585;0.4623;0.0030;0.0038;0.1649
percentual_k_unordered;0.9;0.001;1000;merge;0.8177;0.8231;0.8285;0.0042;0.0054;0.2273
percentual_k_unordered;0.9;0.001;1000;quick;0.9313;0.9387;0.9461;0.0058;0.0074;0.3161
percentual_k_unordered;0.9;0.001;1000;insertion;4.7334;4.7456;4.7578;0.0095;0.0122;0.5183
percentual_k_unordered;0.9;0.0001;10000;bubble;0.0541;0.0546;0.0551;0.0004;0.0005;0.0232
percentual_k_unordered;0.9;0.0001;10000;merge;0.1072;0.1081;0.1090;0.0007;0.0009;0.0365
percentual_k_unordered;0.9;0.0001;10000;quick;0.1390;0.1399;0.1408;0.0007;0.0009;0.0393
percentual_k_unordered;0.9;0.0001;10000;insertion;1.7922;1.7950;1.7978;0.0022;0.0028;0.1201
