coluna;coef_confianca;probabilidade_err;tamanho_array;algoritmo;lim_inferior;media;lim_superior;std_error;h;std_dev
k_unordered_sequence;0.99;0.001;1000;insertion;47.2359;47.4563;47.6767;0.0946;0.2204;5.1826
k_unordered_sequence;0.99;0.0001;10000;bubble;5.3651;5.4637;5.5623;0.0423;0.0986;2.3154
k_unordered_sequence;0.99;0.0001;10000;merge;10.6555;10.8107;10.9659;0.0666;0.1552;3.6460
k_unordered_sequence;0.99;0.0001;10000;quick;13.8250;13.9923;14.1596;0.0718;0.1673;3.9341
k_unordered_sequence;0.99;0.0001;10000;insertion;178.9913;179.5020;180.0127;0.2192;0.5107;12.0069
k_unordered_sequence;0.98;0.01;100;bubble;2.5100;2.5990;2.6880;0.0433;0.0890;1.3690
k_unordered_sequence;0.98;0.01;100;merge;3.1313;3.2320;3.3327;0.0490;0.1007;1.5487
k_unordered_sequence;0.98;0.01;100;quick;5.3195;5.4330;5.5465;0.0552;0.1135;1.7449
k_unordered_sequence;0.98;0.01;100;insertion;11.2909;11.4850;11.6791;0.0944;0.1941;2.9868
k_unordered_sequence;0.98;0.01;1000;bubble;37.9484;38.2490;38.5496;0.1462;0.3006;4.6226
k_unordered_sequence;0.98;0.01;1000;merge;72.4659;72.8080;73.1501;0.1664;0.3421;5.2607
k_unordered_sequence;0.98;0.01;1000;quick;63.0914;63.4450;63.7986;0.1720;0.3536;5.4381
k_unordered_sequence;0.98;0.01;1000;insertion;144.4120;144.8610;145.3100;0.2184;0.4490;6.9079
k_unordered_sequence;0.98;0.01;10000;bubble;346.7613;347.7050;348.6487;0.4590;0.9437;14.5140
k_unordered_sequence;0.98;0.01;10000;merge;995.6723;997.6940;999.7157;0.9833;2.0217;31.0942
k_unordered_sequence;0.98;0.01;10000;quick;656.2097;657.7330;659.2563;0.7409;1.5233;23.4298
k_unordered_sequence;0.98;0.01;10000;insertion;1443.3489;1445.2110;1447.0731;0.9057;1.8621;28.6419
k_unordered_sequence;0.98;0.02;100;bubble;3.8377;3.9370;4.0363;0.0483;0.0993;1.5282
k_unordered_sequence;0.98;0.02;100;merge;7.4909;7.6710;7.8511;0.0876;0.1801;2.7696
k_unordered_sequence;0.98;0.02;100;quick;9.3359;9.4350;9.5341;0.0482;0.0991;1.5232
k_unordered_sequence;0.98;0.02;100;insertion;14.4741;14.6180;14.7619;0.0700;0.1439;2.2143
k_unordered_sequence;0.98;0.02;1000;bubble;61.4415;61.7990;62.1565;0.1739;0.3575;5.4981
k_unordered_sequence;0.98;0.02;1000;merge;132.8463;133.3350;133.8237;0.2377;0.4887;7.5170
k_unordered_sequence;0.98;0.02;1000;quick;104.0095;104.4450;104.8805;0.2118;0.4355;6.6973
k_unordered_sequence;0.98;0.02;1000;insertion;185.3341;185.7410;186.1479;0.1979;0.4069;6.2595
k_unordered_sequence;0.98;0.02;10000;bubble;602.9095;604.1680;605.4265;0.6121;1.2585;19.3567
k_unordered_sequence;0.98;0.02;10000;merge;1725.5146;1727.4960;1729.4774;0.9637;1.9814;30.4747
k_unordered_sequence;0.98;0.02;10000;quick;1077.5560;1079.1800;1080.8040;0.7899;1.6240;24.9779
k_unordered_sequence;0.98;0.02;10000;insertion;1878.5014;1880.3660;1882.2306;0.9069;1.8646;28.6784
k_unordered_sequence;0.98;0.05;100;bubble;12.6143;12.7590;12.9037;0.0704;0.1447;2.2266
k_unordered_sequence;0.98;0.05;100;merge;17.1449;17.3990;17.6531;0.1236;0.2541;3.9071
k_unordered_sequence;0.98;0.05;100;quick;16.8802;17.0930;17.3058;0.1035;0.2128;3.2737
k_unordered_sequence;0.98;0.05;100;insertion;21.5909;21.7350;21.8791;0.0701;0.1441;2.2153
k_unordered_sequence;0.98;0.05;1000;bubble;116.8777;117.3720;117.8663;0.2404;0.4943;7.6027
k_unordered_sequence;0.98;0.05;1000;merge;244.4989;244.9860;245.4731;0.2369;0.4871;7.4909
k_unordered_sequence;0.98;0.05;1000;quick;188.2968;188.8560;189.4152;0.2720;0.5592;8.6007
k_unordered_sequence;0.98;0.05;1000;insertion;255.0167;255.5130;256.0093;0.2414;0.4963;7.6334
k_unordered_sequence;0.98;0.05;10000;bubble;1176.9935;1178.6130;1180.2325;0.7877;1.6195;24.9096
k_unordered_sequence;0.98;0.05;10000;merge;2830.4532;2832.1060;2833.7588;0.8039;1.6528;25.4212
k_unordered_sequence;0.98;0.05;10000;quick;1943.7907;1945.7490;1947.7073;0.9525;1.9583;30.1196
k_unordered_sequence;0.98;0.05;10000;insertion;2555.9045;2557.7510;2559.5975;0.8981;1.8465;28.4006
k_unordered_sequence;0.98;0.001;1000;bubble;4.5228;4.5847;4.6466;0.0301;0.0619;1.6486
