coluna;coef_confianca;probabilidade_err;tamanho_array;algoritmo;lim_inferior;media;lim_superior;std_error;h;std_dev
percentual_maior_array;0.95;0.05;100;insertion;11.1478;11.2920;11.4362;0.0876;0.1442;2.7717
percentual_maior_array;0.95;0.05;1000;bubble;9.3089;9.4625;9.6161;0.0933;0.1536;2.9505
percentual_maior_array;0.95;0.05;1000;merge;1.7699;1.7832;1.7965;0.0081;0.0133;0.2564
percentual_maior_array;0.95;0.05;1000;quick;2.3272;2.3479;2.3686;0.0126;0.0207;0.3978
percentual_maior_array;0.95;0.05;1000;insertion;1.3703;1.3812;1.3921;0.0066;0.0109;0.2072
percentual_maior_array;0.95;0.05;10000;bubble;1.5878;1.6079;1.6280;0.0122;0.0201;0.3863
percentual_maior_array;0.95;0.05;10000;merge;0.1917;0.1933;0.1949;0.0010;0.0016;0.0320
percentual_maior_array;0.95;0.05;10000;quick;0.2967;0.2987;0.3007;0.0012;0.0020;0.0380
percentual_maior_array;0.95;0.05;10000;insertion;0.1786;0.1794;0.1802;0.0005;0.0008;0.0171
percentual_maior_array;0.95;0.001;1000;bubble;63.4009;63.8927;64.3845;0.2988;0.4918;16.3683
percentual_maior_array;0.95;0.001;1000;merge;30.9083;31.2298;31.5513;0.1953;0.3215;10.6961
percentual_maior_array;0.95;0.001;1000;quick;27.6576;27.9302;28.2028;0.1656;0.2726;9.0722
percentual_maior_array;0.95;0.001;1000;insertion;7.2725;7.3120;7.3515;0.0240;0.0395;1.3144
percentual_maior_array;0.95;0.0001;10000;bubble;82.2873;82.7650;83.2427;0.2902;0.4777;15.8923
percentual_maior_array;0.95;0.0001;10000;merge;26.4920;26.7889;27.0858;0.1804;0.2969;9.8818
percentual_maior_array;0.95;0.0001;10000;quick;22.3282;22.5641;22.8000;0.1433;0.2359;7.8465
percentual_maior_array;0.95;0.0001;10000;insertion;2.5543;2.5678;2.5813;0.0082;0.0135;0.4507
percentual_maior_array;0.9;0.01;100;bubble;65.7985;66.4790;67.1595;0.5308;0.6805;16.7858
percentual_maior_array;0.9;0.01;100;merge;55.2018;55.9200;56.6382;0.5602;0.7182;17.7156
percentual_maior_array;0.9;0.01;100;quick;37.9051;38.4260;38.9469;0.4063;0.5209;12.8498
percentual_maior_array;0.9;0.01;100;insertion;19.7775;19.9310;20.0845;0.1197;0.1535;3.7866
percentual_maior_array;0.9;0.01;1000;bubble;25.2600;25.5704;25.8808;0.2421;0.3104;7.6568
percentual_maior_array;0.9;0.01;1000;merge;5.8425;5.8726;5.9027;0.0235;0.0301;0.7441
percentual_maior_array;0.9;0.01;1000;quick;6.5012;6.5536;6.6060;0.0409;0.0524;1.2949
percentual_maior_array;0.9;0.01;1000;insertion;2.6506;2.6682;2.6858;0.0137;0.0176;0.4333
percentual_maior_array;0.9;0.01;10000;bubble;5.7392;5.8139;5.8886;0.0583;0.0747;1.8425
percentual_maior_array;0.9;0.01;10000;merge;0.7054;0.7105;0.7156;0.0040;0.0051;0.1259
percentual_maior_array;0.9;0.01;10000;quick;0.9323;0.9388;0.9453;0.0051;0.0065;0.1618
percentual_maior_array;0.9;0.01;10000;insertion;0.3547;0.3564;0.3581;0.0013;0.0017;0.0410
percentual_maior_array;0.9;0.02;100;bubble;63.4651;64.2070;64.9489;0.5787;0.7419;18.3016
percentual_maior_array;0.9;0.02;100;merge;27.8937;28.3780;28.8623;0.3778;0.4843;11.9477
percentual_maior_array;0.9;0.02;100;quick;25.3015;25.5850;25.8685;0.2211;0.2835;6.9923
percentual_maior_array;0.9;0.02;100;insertion;17.0359;17.1750;17.3141;0.1085;0.1391;3.4322
